"","municip_code","state_code","municipality","total_pop","margin_index","marg_grade","deaths_total","deaths_execution","deaths_confront","deaths_aggression"
"1663",21095,"21","La Magdalena Tlatlauquitepec","484",0.0124,"Medio",0,0,0,0
"1664",21096,"21","Mazapiltepec de Juárez","2 633",-0.2041,"Medio",0,0,0,0
"1665",21097,"21","Mixtla","2 216",-0.584,"Medio",0,0,0,0
"1666",21098,"21","Molcaxac","6 218",0.6399,"Alto",0,0,0,0
"1667",21099,"21","Cañada Morelos","18 954",0.6477,"Alto",0,0,0,0
"1668",21100,"21","Naupan","9 707",0.986,"Muy alto",0,0,0,0
"1669",21101,"21","Nauzontla","3 598",0.3982,"Alto",0,0,0,0
"1670",21102,"21","Nealtican","12 011",-0.4206,"Medio",0,0,0,0
"1671",21103,"21","Nicolás Bravo","6 009",0.465,"Alto",1,1,0,0
"1672",21104,"21","Nopalucan","27 292",-0.4178,"Medio",0,0,0,0
"1673",21105,"21","Ocotepec","4 825",0.256,"Medio",0,0,0,0
"1674",21106,"21","Ocoyucan","25 720",0.7538,"Alto",1,1,0,0
"1675",21107,"21","Olintla","11 641",1.8472,"Muy alto",0,0,0,0
"1676",21108,"21","Oriental","16 575",-0.3369,"Medio",0,0,0,0
"1677",21109,"21","Pahuatlán","20 618",1.0047,"Muy alto",0,0,0,0
"1678",21110,"21","Palmar de Bravo","42 887",0.4261,"Alto",0,0,0,0
"1679",21111,"21","Pantepec","18 435",0.9838,"Muy alto",1,1,0,0
"1680",21112,"21","Petlalcingo","9 382",0.5141,"Alto",0,0,0,0
"1681",21113,"21","Piaxtla","4 585",0.3299,"Medio",0,0,0,0
"1682",21114,"21","Puebla","1 539 819",-1.676,"Muy bajo",6,6,0,0
"1683",21115,"21","Quecholac","47 281",0.2294,"Medio",3,3,0,0
"1684",21116,"21","Quimixtlán","21 275",1.0888,"Muy alto",0,0,0,0
"1685",21117,"21","Rafael Lara Grajales","14 052",-0.8794,"Bajo",0,0,0,0
"1686",21118,"21","Los Reyes de Juárez","25 553",-0.3256,"Medio",0,0,0,0
"1687",21119,"21","San Andrés Cholula","100 439",-1.1182,"Bajo",0,0,0,0
"1688",21120,"21","San Antonio Cañada","5 110",1.1306,"Muy alto",0,0,0,0
"1689",21121,"21","San Diego la Mesa Tochimiltzingo","1 132",0.9282,"Alto",0,0,0,0
"1690",21122,"21","San Felipe Teotlalcingo","9 426",-0.6474,"Medio",0,0,0,0
"1691",21123,"21","San Felipe Tepatlán","4 120",1.4142,"Muy alto",0,0,0,0
"1692",21124,"21","San Gabriel Chilac","14 454",0.3899,"Medio",0,0,0,0
"1693",21125,"21","San Gregorio Atzompa","8 170",-0.8351,"Bajo",0,0,0,0
"1694",21126,"21","San Jerónimo Tecuanipan","5 826",0.29,"Medio",0,0,0,0
"1695",21127,"21","San Jerónimo Xayacatlán","3 777",0.5158,"Alto",0,0,0,0
"1696",21128,"21","San José Chiapa","8 087",-0.1012,"Medio",0,0,0,0
"1697",21129,"21","San José Miahuatlán","12 699",0.1857,"Medio",0,0,0,0
"1698",21130,"21","San Juan Atenco","3 416",0.0482,"Medio",0,0,0,0
"1699",21131,"21","San Juan Atzompa","872",0.0342,"Medio",0,0,0,0
"1700",21132,"21","San Martín Texmelucan","141 112",-1.2437,"Bajo",0,0,0,0
"1701",21133,"21","San Martín Totoltepec","651",-0.0035,"Medio",0,0,0,0
"1702",21134,"21","San Matías Tlalancaleca","19 310",-0.6646,"Medio",0,0,0,0
"1703",21135,"21","San Miguel Ixitlán","586",0.5735,"Alto",0,0,0,0
"1704",21136,"21","San Miguel Xoxtla","11 598",-1.3593,"Muy bajo",3,3,0,0
"1705",21137,"21","San Nicolás Buenos Aires","9 185",0.2707,"Medio",0,0,0,0
"1706",21138,"21","San Nicolás de los Ranchos","10 777",-0.0317,"Medio",0,0,0,0
"1707",21139,"21","San Pablo Anicano","3 554",0.099,"Medio",0,0,0,0
"1708",21140,"21","San Pedro Cholula","120 459",-1.23,"Bajo",2,2,0,0
"1709",21141,"21","San Pedro Yeloixtlahuaca","3 395",0.0058,"Medio",0,0,0,0
"1710",21142,"21","San Salvador el Seco","27 622",-0.2848,"Medio",0,0,0,0
"1711",21143,"21","San Salvador el Verde","28 419",-0.6463,"Medio",0,0,0,0
"1712",21144,"21","San Salvador Huixcolotla","13 541",-0.6598,"Medio",0,0,0,0
"1713",21145,"21","San Sebastián Tlacotepec","13 534",1.4156,"Muy alto",0,0,0,0
"1714",21146,"21","Santa Catarina Tlaltempan","874",0.6937,"Alto",0,0,0,0
"1715",21147,"21","Santa Inés Ahuatempan","5 944",0.7414,"Alto",0,0,0,0
"1716",21148,"21","Santa Isabel Cholula","8 040",0.5851,"Alto",1,1,0,0
"1717",21149,"21","Santiago Miahuatlán","21 993",0.1582,"Medio",0,0,0,0
"1718",21150,"21","Huehuetlán el Grande","7 060",1.0022,"Muy alto",0,0,0,0
"1719",21151,"21","Santo Tomás Hueyotlipan","8 016",-0.6482,"Medio",0,0,0,0
"1720",21152,"21","Soltepec","11 706",-0.1631,"Medio",0,0,0,0
"1721",21153,"21","Tecali de Herrera","20 267",-0.4716,"Medio",0,0,0,0
"1722",21154,"21","Tecamachalco","71 571",-0.5837,"Medio",0,0,0,0
"1723",21155,"21","Tecomatlán","5 420",-0.0151,"Medio",0,0,0,0
"1724",21156,"21","Tehuacán","274 906",-0.9235,"Bajo",2,2,0,0
"1725",21157,"21","Tehuitzingo","11 328",0.2114,"Medio",0,0,0,0
"1726",21158,"21","Tenampulco","6 772",0.9016,"Alto",0,0,0,0
"1727",21159,"21","Teopantlán","4 024",1.2543,"Muy alto",0,0,0,0
"1728",21160,"21","Teotlalco","3 121",0.2219,"Medio",0,0,0,0
"1729",21161,"21","Tepanco de López","19 002",0.1371,"Medio",0,0,0,0
"1730",21162,"21","Tepango de Rodríguez","4 244",1.1444,"Muy alto",0,0,0,0
"1731",21163,"21","Tepatlaxco de Hidalgo","16 275",-0.5716,"Medio",0,0,0,0
"1732",21164,"21","Tepeaca","74 708",-0.5355,"Medio",1,1,0,0
"1733",21165,"21","Tepemaxalco","1 141",1.0198,"Muy alto",0,0,0,0
"1734",21166,"21","Tepeojuma","8 056",0.2112,"Medio",0,0,0,0
"1735",21167,"21","Tepetzintla","10 240",1.4349,"Muy alto",0,0,0,0
"1736",21168,"21","Tepexco","6 580",0.9124,"Alto",0,0,0,0
"1737",21169,"21","Tepexi de Rodríguez","20 478",0.5343,"Alto",0,0,0,0
"1738",21170,"21","Tepeyahualco","16 390",0.2224,"Medio",0,0,0,0
"1739",21171,"21","Tepeyahualco de Cuauhtémoc","3 365",-0.4376,"Medio",0,0,0,0
"1740",21172,"21","Tetela de Ocampo","25 793",0.6142,"Alto",0,0,0,0
"1741",21173,"21","Teteles de Avila Castillo","5 689",-0.6816,"Medio",0,0,0,0
"1742",21174,"21","Teziutlán","92 246",-0.9521,"Bajo",1,1,0,0
"1743",21175,"21","Tianguismanalco","9 807",-0.0736,"Medio",0,0,0,0
"1744",21176,"21","Tilapa","8 401",-0.0949,"Medio",0,0,0,0
"1745",21177,"21","Tlacotepec de Benito Juárez","48 268",0.4609,"Alto",0,0,0,0
"1746",21178,"21","Tlacuilotepec","17 115",1.0191,"Muy alto",0,0,0,0
"1747",21179,"21","Tlachichuca","28 568",0.193,"Medio",0,0,0,0
"1748",21180,"21","Tlahuapan","36 518",-0.2875,"Medio",0,0,0,0
"1749",21181,"21","Tlaltenango","6 269",-0.701,"Medio",0,0,0,0
"1750",21182,"21","Tlanepantla","4 833",-0.0414,"Medio",0,0,0,0
"1751",21183,"21","Tlaola","19 826",1.0434,"Muy alto",0,0,0,0
"1752",21184,"21","Tlapacoya","6 406",0.7603,"Alto",0,0,0,0
"1753",21185,"21","Tlapanalá","8 404",0.1913,"Medio",0,0,0,0
"1754",21186,"21","Tlatlauquitepec","51 495",0.0454,"Medio",0,0,0,0
"1755",21187,"21","Tlaxco","5 415",1.1288,"Muy alto",0,0,0,0
"1756",21188,"21","Tochimilco","17 028",0.5078,"Alto",0,0,0,0
"1757",21189,"21","Tochtepec","19 701",-0.3558,"Medio",0,0,0,0
"1758",21190,"21","Totoltepec de Guerrero","1 155",0.0299,"Medio",0,0,0,0
"1759",21191,"21","Tulcingo","9 245",0.1375,"Medio",0,0,0,0
"1760",21192,"21","Tuzamapan de Galeana","5 983",0.4819,"Alto",0,0,0,0
"1761",21193,"21","Tzicatlacoyan","6 242",0.7153,"Alto",0,0,0,0
"1762",21194,"21","Venustiano Carranza","27 890",-0.1846,"Medio",2,2,0,0
"1763",21195,"21","Vicente Guerrero","24 217",1.6127,"Muy alto",0,0,0,0
"1764",21196,"21","Xayacatlán de Bravo","1 649",0.0351,"Medio",0,0,0,0
"1765",21197,"21","Xicotepec","75 601",-0.1597,"Medio",7,7,0,0
"1766",21198,"21","Xicotlán","1 241",0.5826,"Alto",0,0,0,0
"1767",21199,"21","Xiutetelco","37 910",0.5749,"Alto",0,0,0,0
"1768",21200,"21","Xochiapulco","3 911",0.6098,"Alto",0,0,0,0
"1769",21201,"21","Xochiltepec","3 187",0.3279,"Medio",1,1,0,0
"1770",21202,"21","Xochitlán de Vicente Suárez","12 249",1.0588,"Muy alto",0,0,0,0
"1771",21203,"21","Xochitlán Todos Santos","6 049",0.3655,"Medio",0,0,0,0
"1772",21204,"21","Yaonáhuac","7 514",-0.0156,"Medio",0,0,0,0
"1773",21205,"21","Yehualtepec","22 976",-0.1476,"Medio",0,0,0,0
"1774",21206,"21","Zacapala","4 224",0.8056,"Alto",0,0,0,0
"1775",21207,"21","Zacapoaxtla","53 295",0.2374,"Medio",0,0,0,0
"1776",21208,"21","Zacatlán","76 296",-0.2411,"Medio",0,0,0,0
"1777",21209,"21","Zapotitlán","8 220",0.6076,"Alto",0,0,0,0
"1778",21210,"21","Zapotitlán de Méndez","5 608",0.4844,"Alto",0,0,0,0
"1779",21211,"21","Zaragoza","15 444",-0.9112,"Bajo",0,0,0,0
"1780",21212,"21","Zautla","19 438",0.7721,"Alto",0,0,0,0
"1781",21213,"21","Zihuateutla","12 530",0.9216,"Alto",0,0,0,0
"1782",21214,"21","Zinacatepec","15 690",-0.0697,"Medio",0,0,0,0
"1783",21215,"21","Zongozotla","4 599",0.5803,"Alto",0,0,0,0
"1784",21216,"21","Zoquiapan","2 639",0.8563,"Alto",0,0,0,0
"1785",21217,"21","Zoquitlán","20 529",2.0572,"Muy alto",0,0,0,0
"1786",22001,"22","Amealco de Bonfil","62 197",0.563,"Alto",1,1,0,0
"1787",22002,"22","Pinal de Amoles","27 093",0.8077,"Alto",0,0,0,0
"1788",22003,"22","Arroyo Seco","12 910",0.0585,"Medio",0,0,0,0
"1789",22004,"22","Cadereyta de Montes","64 183",0.0614,"Medio",0,0,0,0
"1790",22005,"22","Colón","58 171",-0.3197,"Medio",0,0,0,0
"1791",22006,"22","Corregidora","143 073",-1.8247,"Muy bajo",1,1,0,0
"1792",22007,"22","Ezequiel Montes","38 123",-0.7014,"Medio",0,0,0,0
"1793",22008,"22","Huimilpan","35 554",-0.2427,"Medio",0,0,0,0
"1794",22009,"22","Jalpan de Serra","25 550",-0.3478,"Medio",1,1,0,0
"1795",22010,"22","Landa de Matamoros","19 929",0.4223,"Alto",0,0,0,0
"1796",22011,"22","El Marqués","116 458",-0.7767,"Bajo",1,1,0,0
"1797",22012,"22","Pedro Escobedo","63 966",-0.7657,"Bajo",0,0,0,0
"1798",22013,"22","Peñamiller","18 441",0.3144,"Medio",0,0,0,0
"1799",22014,"22","Querétaro","801 940",-1.7972,"Muy bajo",5,3,1,1
"1800",22015,"22","San Joaquín","8 865",0.5334,"Alto",0,0,0,0
"1801",22016,"22","San Juan del Río","241 699",-1.3158,"Muy bajo",2,2,0,0
"1802",22017,"22","Tequisquiapan","63 413",-0.9634,"Bajo",0,0,0,0
"1803",22018,"22","Tolimán","26 372",0.1504,"Medio",2,2,0,0
"1804",23001,"23","Cozumel","79 535",-1.4788,"Muy bajo",3,3,0,0
"1805",23002,"23","Felipe Carrillo Puerto","75 026",0.1998,"Medio",0,0,0,0
"1806",23003,"23","Isla Mujeres","16 203",-0.9123,"Bajo",0,0,0,0
"1807",23004,"23","Othón P. Blanco","244 553",-1.0272,"Bajo",2,2,0,0
"1808",23005,"23","Benito Juárez","661 176",-1.5749,"Muy bajo",53,53,0,0
"1809",23006,"23","José María Morelos","36 179",0.294,"Medio",0,0,0,0
"1810",23007,"23","Lázaro Cárdenas","25 333",0.0175,"Medio",0,0,0,0
"1811",23008,"23","Solidaridad","159 310",-1.6044,"Muy bajo",4,4,0,0
"1812",23009,"23","Tulum","28 263",-0.7611,"Bajo",2,2,0,0
"1813",24001,"24","Ahualulco","18 644",0.4427,"Alto",0,0,0,0
"1814",24002,"24","Alaquines","8 186",0.6764,"Alto",0,0,0,0
"1815",24003,"24","Aquismón","47 423",1.8781,"Muy alto",4,4,0,0
"1816",24004,"24","Armadillo de los Infante","4 436",0.2184,"Medio",0,0,0,0
"1817",24005,"24","Cárdenas","18 937",-0.885,"Bajo",0,0,0,0
"1818",24006,"24","Catorce","9 716",0.2401,"Medio",0,0,0,0
"1819",24007,"24","Cedral","18 485",-0.5748,"Medio",0,0,0,0
"1820",24008,"24","Cerritos","21 394",-0.8313,"Bajo",0,0,0,0
"1821",24009,"24","Cerro de San Pedro","4 021",-0.8733,"Bajo",2,0,2,0
"1822",24010,"24","Ciudad del Maíz","31 323",-0.0068,"Medio",7,6,1,0
"1823",24011,"24","Ciudad Fernández","43 528",-0.6391,"Medio",0,0,0,0
"1824",24012,"24","Tancanhuitz","21 039",0.9533,"Muy alto",3,1,2,0
"1825",24013,"24","Ciudad Valles","167 713",-0.9565,"Bajo",49,37,3,9
"1826",24014,"24","Coxcatlán","17 015",0.652,"Alto",0,0,0,0
"1827",24015,"24","Charcas","21 138",-0.3803,"Medio",0,0,0,0
"1828",24016,"24","Ebano","41 529",-0.4911,"Medio",5,5,0,0
"1829",24017,"24","Guadalcázar","25 985",0.8557,"Alto",0,0,0,0
"1830",24018,"24","Huehuetlán","15 311",0.6277,"Alto",0,0,0,0
"1831",24019,"24","Lagunillas","5 774",0.6853,"Alto",0,0,0,0
"1832",24020,"24","Matehuala","91 522",-1.1907,"Bajo",2,0,2,0
"1833",24021,"24","Mexquitic de Carmona","53 442",0.0043,"Medio",1,1,0,0
"1834",24022,"24","Moctezuma","19 327",0.5174,"Alto",0,0,0,0
"1835",24023,"24","Rayón","15 707",0.2831,"Medio",0,0,0,0
"1836",24024,"24","Rioverde","91 924",-0.5255,"Medio",10,2,8,0
"1837",24025,"24","Salinas","30 190",-0.2016,"Medio",0,0,0,0
"1838",24026,"24","San Antonio","9 390",0.9068,"Alto",0,0,0,0
"1839",24027,"24","San Ciro de Acosta","10 171",-0.1789,"Medio",0,0,0,0
"1840",24028,"24","San Luis Potosí","772 604",-1.8279,"Muy bajo",24,17,5,2
"1841",24029,"24","San Martín Chalchicuautla","21 347",0.9646,"Muy alto",0,0,0,0
"1842",24030,"24","San Nicolás Tolentino","5 466",0.2329,"Medio",0,0,0,0
"1843",24031,"24","Santa Catarina","11 835",2.2348,"Muy alto",0,0,0,0
"1844",24032,"24","Santa María del Río","40 326",0.1786,"Medio",1,1,0,0
"1845",24033,"24","Santo Domingo","12 043",0.1574,"Medio",0,0,0,0
"1846",24034,"24","San Vicente Tancuayalab","14 958",0.1022,"Medio",0,0,0,0
"1847",24035,"24","Soledad de Graciano Sánchez","267 839",-1.7328,"Muy bajo",4,4,0,0
"1848",24036,"24","Tamasopo","28 848",0.4765,"Alto",2,2,0,0
"1849",24037,"24","Tamazunchale","96 820",0.4232,"Alto",0,0,0,0
"1850",24038,"24","Tampacán","15 838",0.6142,"Alto",0,0,0,0
"1851",24039,"24","Tampamolón Corona","14 274",0.9197,"Alto",1,1,0,0
"1852",24040,"24","Tamuín","37 956",-0.3943,"Medio",1,1,0,0
"1853",24041,"24","Tanlajás","19 312",0.714,"Alto",0,0,0,0
"1854",24042,"24","Tanquián de Escobedo","14 382",-0.2408,"Medio",5,2,0,3
"1855",24043,"24","Tierra Nueva","9 024",0.193,"Medio",0,0,0,0
"1856",24044,"24","Vanegas","7 902",0.3805,"Medio",0,0,0,0
"1857",24045,"24","Venado","14 492",0.1717,"Medio",0,0,0,0
"1858",24046,"24","Villa de Arriaga","16 316",0.3501,"Medio",3,2,1,0
"1859",24047,"24","Villa de Guadalupe","9 779",0.7354,"Alto",0,0,0,0
"1860",24048,"24","Villa de la Paz","5 350",-0.6246,"Medio",0,0,0,0
"1861",24049,"24","Villa de Ramos","37 928",0.3481,"Medio",2,2,0,0
"1862",24050,"24","Villa de Reyes","46 898",-0.1021,"Medio",6,6,0,0
"1863",24051,"24","Villa Hidalgo","14 876",-0.1178,"Medio",0,0,0,0
"1864",24052,"24","Villa Juárez","10 174",0.187,"Medio",0,0,0,0
"1865",24053,"24","Axtla de Terrazas","33 245",0.0924,"Medio",0,0,0,0
"1866",24054,"24","Xilitla","51 498",0.578,"Alto",0,0,0,0
"1867",24055,"24","Zaragoza","24 596",-0.0051,"Medio",0,0,0,0
"1868",24056,"24","Villa de Arista","15 528",0.1507,"Medio",0,0,0,0
"1869",24057,"24","Matlapa","30 299",0.8167,"Alto",0,0,0,0
"1870",24058,"24","El Naranjo","20 495",-0.5508,"Medio",3,2,1,0
"1871",25001,"25","Ahome","416 299",-1.3497,"Muy bajo",191,186,5,0
"1872",25002,"25","Angostura","44 993",-0.9618,"Bajo",43,33,10,0
"1873",25003,"25","Badiraguato","29 999",0.9465,"Muy alto",27,25,2,0
"1874",25004,"25","Concordia","28 493",-0.3231,"Medio",16,16,0,0
"1875",25005,"25","Cosalá","16 697",0.0235,"Medio",8,6,2,0
"1876",25006,"25","Culiacán","858 638",-1.5697,"Muy bajo",587,572,8,7
"1877",25007,"25","Choix","32 998",0.5665,"Alto",23,21,2,0
"1878",25008,"25","Elota","42 907",-0.5752,"Medio",20,11,9,0
"1879",25009,"25","Escuinapa","54 131",-0.9367,"Bajo",19,19,0,0
"1880",25010,"25","El Fuerte","97 536",-0.4123,"Medio",70,68,2,0
"1881",25011,"25","Guasave","285 912",-0.8335,"Bajo",97,92,5,0
"1882",25012,"25","Mazatlán","438 434",-1.6184,"Muy bajo",320,283,33,4
"1883",25013,"25","Mocorito","45 847",-0.2218,"Medio",32,32,0,0
"1884",25014,"25","Rosario","49 380",-0.6814,"Medio",20,20,0,0
"1885",25015,"25","Salvador Alvarado","79 085",-1.3664,"Muy bajo",77,76,1,0
"1886",25016,"25","San Ignacio","22 527",-0.2004,"Medio",22,17,5,0
"1887",25017,"25","Sinaloa","88 282",0.2979,"Medio",77,77,0,0
"1888",25018,"25","Navolato","135 603",-0.8323,"Bajo",164,164,0,0
"1889",26001,"26","Aconchi","2 637",-0.9627,"Bajo",0,0,0,0
"1890",26002,"26","Agua Prieta","79 138",-1.5255,"Muy bajo",12,12,0,0
"1891",26003,"26","Alamos","25 848",0.088,"Medio",5,5,0,0
"1892",26004,"26","Altar","9 049",-1.2823,"Muy bajo",3,3,0,0
"1893",26005,"26","Arivechi","1 253",-0.5831,"Medio",0,0,0,0
"1894",26006,"26","Arizpe","3 037",-0.8568,"Bajo",0,0,0,0
"1895",26007,"26","Atil","625",-1.2631,"Muy bajo",1,1,0,0
"1896",26008,"26","Bacadéhuachi","1 252",-0.7626,"Bajo",0,0,0,0
"1897",26009,"26","Bacanora","784",-0.498,"Medio",1,1,0,0
"1898",26010,"26","Bacerac","1 467",-0.602,"Medio",0,0,0,0
"1899",26011,"26","Bacoachi","1 646",-0.9438,"Bajo",0,0,0,0
"1900",26012,"26","Bácum","22 821",-0.5911,"Medio",1,1,0,0
"1901",26013,"26","Banámichi","1 646",-1.1701,"Bajo",0,0,0,0
"1902",26014,"26","Baviácora","3 560",-1.0394,"Bajo",2,1,1,0
"1903",26015,"26","Bavispe","1 454",-0.935,"Bajo",0,0,0,0
"1904",26016,"26","Benjamín Hill","5 275",-1.4505,"Muy bajo",0,0,0,0
"1905",26017,"26","Caborca","81 309",-1.3014,"Muy bajo",6,6,0,0
"1906",26018,"26","Cajeme","409 310",-1.5961,"Muy bajo",35,31,4,0
"1907",26019,"26","Cananea","32 936",-1.8847,"Muy bajo",6,6,0,0
"1908",26020,"26","Carbó","5 347",-0.8909,"Bajo",0,0,0,0
"1909",26021,"26","La Colorada","1 663",-0.5862,"Medio",1,1,0,0
"1910",26022,"26","Cucurpe","958",-0.3458,"Medio",1,1,0,0
"1911",26023,"26","Cumpas","6 362",-1.2813,"Muy bajo",0,0,0,0
"1912",26024,"26","Divisaderos","813",-1.1294,"Bajo",2,2,0,0
"1913",26025,"26","Empalme","54 131",-1.3246,"Muy bajo",2,2,0,0
"1914",26026,"26","Etchojoa","60 717",-0.3553,"Medio",1,1,0,0
"1915",26027,"26","Fronteras","8 639",-1.5891,"Muy bajo",1,1,0,0
"1916",26028,"26","Granados","1 150",-1.2614,"Muy bajo",0,0,0,0
"1917",26029,"26","Guaymas","149 299",-1.3075,"Muy bajo",8,8,0,0
"1918",26030,"26","Hermosillo","784 342",-1.7716,"Muy bajo",39,36,3,0
"1919",26031,"26","Huachinera","1 350",-0.9102,"Bajo",0,0,0,0
"1920",26032,"26","Huásabas","962",-1.1971,"Bajo",0,0,0,0
"1921",26033,"26","Huatabampo","79 313",-0.6162,"Medio",16,13,3,0
"1922",26034,"26","Huépac","1 154",-1.2538,"Muy bajo",0,0,0,0
"1923",26035,"26","Imuris","12 316",-1.2405,"Bajo",4,4,0,0
"1924",26036,"26","Magdalena","29 707",-1.726,"Muy bajo",17,10,7,0
"1925",26037,"26","Mazatán","1 350",-0.9753,"Bajo",0,0,0,0
"1926",26038,"26","Moctezuma","4 680",-1.418,"Muy bajo",0,0,0,0
"1927",26039,"26","Naco","6 401",-1.7226,"Muy bajo",3,3,0,0
"1928",26040,"26","Nácori Chico","2 051",-0.5159,"Medio",0,0,0,0
"1929",26041,"26","Nacozari de García","12 751",-1.8265,"Muy bajo",0,0,0,0
"1930",26042,"26","Navojoa","157 729",-1.0464,"Bajo",15,15,0,0
"1931",26043,"26","Nogales","220 292",-1.587,"Muy bajo",196,180,15,1
"1932",26044,"26","Onavas","399",-0.3934,"Medio",2,2,0,0
"1933",26045,"26","Opodepe","2 878",-0.5573,"Medio",0,0,0,0
"1934",26046,"26","Oquitoa","443",-1.0596,"Bajo",0,0,0,0
"1935",26047,"26","Pitiquito","9 468",-1.2978,"Muy bajo",2,2,0,0
"1936",26048,"26","Puerto Peñasco","57 342",-1.5347,"Muy bajo",9,8,1,0
"1937",26049,"26","Quiriego","3 356",0.8929,"Alto",0,0,0,0
"1938",26050,"26","Rayón","1 599",-0.7442,"Bajo",0,0,0,0
"1939",26051,"26","Rosario","5 226",0.0862,"Medio",7,7,0,0
"1940",26052,"26","Sahuaripa","6 020",-0.6239,"Medio",5,5,0,0
"1941",26053,"26","San Felipe de Jesús","396",-1.1258,"Bajo",0,0,0,0
"1942",26054,"26","San Javier","492",-0.7808,"Bajo",0,0,0,0
"1943",26055,"26","San Luis Río Colorado","178 380",-1.4061,"Muy bajo",10,9,1,0
"1944",26056,"26","San Miguel de Horcasitas","8 382",-0.2607,"Medio",0,0,0,0
"1945",26057,"26","San Pedro de la Cueva","1 604",-0.8398,"Bajo",0,0,0,0
"1946",26058,"26","Santa Ana","16 014",-1.6177,"Muy bajo",0,0,0,0
"1947",26059,"26","Santa Cruz","1 998",-0.9877,"Bajo",0,0,0,0
"1948",26060,"26","Sáric","2 703",-0.8103,"Bajo",30,5,24,1
"1949",26061,"26","Soyopa","1 284",-0.7727,"Bajo",0,0,0,0
"1950",26062,"26","Suaqui Grande","1 121",-0.814,"Bajo",0,0,0,0
"1951",26063,"26","Tepache","1 365",-0.875,"Bajo",0,0,0,0
"1952",26064,"26","Trincheras","1 731",-0.5769,"Medio",0,0,0,0
"1953",26065,"26","Tubutama","1 735",-0.7525,"Bajo",9,8,1,0
"1954",26066,"26","Ures","9 185",-1.0603,"Bajo",0,0,0,0
"1955",26067,"26","Villa Hidalgo","1 738",-1.2911,"Muy bajo",0,0,0,0
"1956",26068,"26","Villa Pesqueira","1 254",-1.0375,"Bajo",0,0,0,0
"1957",26069,"26","Yécora","6 046",0.0031,"Medio",18,10,4,4
"1958",26070,"26","General Plutarco Elías Calles","15 652",-1.3012,"Muy bajo",21,21,0,0
"1959",26071,"26","Benito Juárez","22 009",-0.7894,"Bajo",1,0,1,0
"1960",26072,"26","San Ignacio Río Muerto","14 136",-0.5042,"Medio",2,2,0,0
"1961",27001,"27","Balancán","56 739",-0.0207,"Medio",1,1,0,0
"1962",27002,"27","Cárdenas","248 481",-0.5708,"Medio",22,22,0,0
"1963",27003,"27","Centla","102 110",-0.0537,"Medio",2,2,0,0
"1964",27004,"27","Centro","640 359",-1.4824,"Muy bajo",8,8,0,0
"1965",27005,"27","Comalcalco","192 802",-0.5935,"Medio",1,1,0,0
"1966",27006,"27","Cunduacán","126 416",-0.3651,"Medio",8,8,0,0
"1967",27007,"27","Emiliano Zapata","29 518",-0.878,"Bajo",0,0,0,0
"1968",27008,"27","Huimanguillo","179 285",-0.0159,"Medio",13,13,0,0
"1969",27009,"27","Jalapa","36 391",-0.5662,"Medio",0,0,0,0
"1970",27010,"27","Jalpa de Méndez","83 356",-0.7275,"Bajo",2,0,2,0
"1971",27011,"27","Jonuta","29 511",-0.0428,"Medio",0,0,0,0
"1972",27012,"27","Macuspana","153 132",-0.3792,"Medio",3,3,0,0
"1973",27013,"27","Nacajuca","115 066",-0.9652,"Bajo",3,3,0,0
"1974",27014,"27","Paraíso","86 620",-1.0298,"Bajo",0,0,0,0
"1975",27015,"27","Tacotalpa","46 302",0.0084,"Medio",2,0,2,0
"1976",27016,"27","Teapa","53 555",-0.5076,"Medio",0,0,0,0
"1977",27017,"27","Tenosique","58 960",-0.3582,"Medio",7,7,0,0
"1978",28001,"28","Abasolo","12 070",-0.5371,"Medio",18,15,0,3
"1979",28002,"28","Aldama","29 470",-0.5879,"Medio",0,0,0,0
"1980",28003,"28","Altamira","212 001",-1.3701,"Muy bajo",17,11,6,0
"1981",28004,"28","Antiguo Morelos","9 003",-0.1701,"Medio",0,0,0,0
"1982",28005,"28","Burgos","4 589",-0.1676,"Medio",1,1,0,0
"1983",28006,"28","Bustamante","7 636",0.86,"Alto",0,0,0,0
"1984",28007,"28","Camargo","14 933",-1.2316,"Bajo",30,13,16,1
"1985",28008,"28","Casas","4 423",0.3348,"Medio",3,3,0,0
"1986",28009,"28","Ciudad Madero","197 216",-1.8396,"Muy bajo",34,26,4,4
"1987",28010,"28","Cruillas","2 011",-0.2335,"Medio",5,5,0,0
"1988",28011,"28","Gómez Farías","8 786",-0.1151,"Medio",0,0,0,0
"1989",28012,"28","González","43 435",-0.477,"Medio",15,11,3,1
"1990",28013,"28","Güémez","15 659",-0.065,"Medio",2,2,0,0
"1991",28014,"28","Guerrero","4 477",-1.2058,"Bajo",45,8,37,0
"1992",28015,"28","Gustavo Díaz Ordaz","15 775",-1.2563,"Muy bajo",25,7,18,0
"1993",28016,"28","Hidalgo","23 793",-0.4202,"Medio",25,20,2,3
"1994",28017,"28","Jaumave","15 105",-0.3547,"Medio",0,0,0,0
"1995",28018,"28","Jiménez","8 338",-0.9489,"Bajo",20,17,3,0
"1996",28019,"28","Llera","17 333",-0.1033,"Medio",2,2,0,0
"1997",28020,"28","Mainero","2 579",-0.1104,"Medio",0,0,0,0
"1998",28021,"28","El Mante","115 792",-1.1629,"Bajo",25,17,7,1
"1999",28022,"28","Matamoros","489 193",-1.491,"Muy bajo",85,23,59,3
